year,geography_type,geography_id,geography_name,taz_id,CO_TAZID,CO_FIPS,CO_NAME,CITY_FIPS,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,HH + Job Intensity,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2063,large_district,3,WE - GSL,,,,,,,3,WE - GSL,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,4.009,4.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.009,0.0,0.0,0.0
2064,large_district,3,WE - GSL,,,,,,,3,WE - GSL,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,4.016,4.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.016,0.0,0.0,0.0
2065,large_district,3,WE - GSL,,,,,,,3,WE - GSL,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,4.023,4.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023,0.0,0.0,0.0
2023,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,56869.327,166619.21,2.93,60766.998999999996,11211.666,20409.333,29146.0,70311.883,172676.664,7220.666,3991.0,13749.333,6660.0,3882.0,7841.0,3355.0,14068.0,1520.867,105.0,5686.908,2232.095
2024,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,57577.661,167530.397,2.91,61350.669,11123.001,20773.324,29454.329999999998,72856.736,176496.519,7057.335,4065.667,13975.663,6797.662,3525.998,8250.998,3384.997,14292.324,1518.858,77.5,7679.536,2230.178
2025,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,58611.997,168978.258,2.883,61812.339,11119.001,20878.33,29814.998,71960.466,177462.057,7060.668,4058.337,13986.328,6891.994,3529.665,8330.663,3535.666,14418.996,1504.867,77.0,6103.321,2462.964
2026,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,59614.334,170312.881,2.857,62073.336,11079.996,20916.998,30076.33,72534.412,179840.214,7017.665,4062.337,13996.329,6920.663,3493.663,8382.328,3651.99,14548.327,1500.202,79.5,6362.896,2518.4809999999998
2027,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,60585.338,171419.268,2.829,62277.664,11066.33,20959.997,30251.339,72628.508,181682.122,7005.666,4060.67,14007.998,6951.997,3449.666,8421.997,3745.66,14633.996,1490.516,81.0,6202.5199999999995,2576.823
2028,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,61366.0,172049.566,2.804,62561.008,11055.331,20979.665,30526.002,73251.789,183710.589,7002.667,4052.667,14027.663,6951.997,3443.334,8453.331,3814.325,14814.999,1476.579,77.5,6513.857,2622.864
2029,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,62180.0,172841.564,2.78,62980.34,11043.998,21061.996,30874.332,73905.5,185829.5,7012.0,4031.999,14094.997,6966.997,3453.671,8495.665,3885.663,15039.333,1463.537,73.0,6710.071,2678.571
2030,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,62800.324,173380.835,2.761,63473.672,11018.664,21151.996,31302.998,74165.811,187206.383,7024.335,3994.334,14191.331,6960.666,3466.335,8652.333,3967.326,15216.994999999999,1450.558,72.0,6436.324,2733.241
2031,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,63676.663,174466.019,2.74,63724.338,10978.998,21253.996,31491.334,74875.077,189493.066,7030.669,3948.335,14283.33,6970.666,3477.004,8609.333,4036.326,15368.666,1439.588,72.0,6861.322,2777.8269999999998
2032,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,64625.659,175885.713,2.722,64010.341,10942.667,21329.995,31737.668,75097.091,191423.268,7037.668,3905.002,14364.996,6965.0,3487.335,8605.665,4096.66,15547.997,1427.546,75.5,6748.583,2835.132
2033,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,65832.335,177847.118,2.702,64418.342,10938.332,21408.329,32071.677,76483.424,194981.629,7047.668,3890.668,14451.998,6956.334,3512.67,8608.33,4166.66,15784.002,1426.504,79.5,7658.900000000001,2900.199
2034,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,67144.663,180045.982,2.681,65316.01,11003.999,21490.664,32821.338,77502.642,198363.031,7073.335,3930.666,14535.663,6955.0019999999995,3566.67,8637.664,4289.993,16326.997,1423.86,83.0,7688.94,2990.82
2035,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,68509.331,182372.377,2.662,64849.001000000004,10792.005,21456.663,32600.336,77415.273,200732.066,7032.672,3759.3360000000002,14604.33,6852.331999999999,3598.334,8626.331,4304.66,16070.998,1417.898,84.0,8032.696,3031.688
2036,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,69808.998,184569.977,2.644,65271.673,10801.671,21570.997,32898.998,77479.852,203136.046,7038.67,3763.003,14763.664,6807.336,3644.338,8639.33,4366.999,16248.325,1412.175,83.5,7614.787,3097.737
2037,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,71029.335,186813.056,2.63,65819.0,10808.006,21707.333000000002,33303.669,78578.707,206431.512,7040.003,3768.003,14927.996,6779.337,3681.341,8666.328,4432.993,16522.996,1409.197,83.0,8098.432,3169.094
2038,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,72350.006,189152.217,2.614,66646.336,10872.672,21866.664,33907.002,79250.068,209480.086,7094.669,3778.002,15080.329,6786.337,3736.6639999999998,8704.332,4533.994,16931.999,1405.2,83.0,7870.682,3244.846
2039,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,73796.66,191817.815,2.599,67484.337,10940.003,22019.997,34524.334,80107.719,212941.699,7147.003,3793.003,15220.996,6799.003,3786.667,8754.666,4639.6630000000005,17343.331,1402.169,83.0,7805.145,3333.075
2040,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,75278.337,194611.712,2.585,68296.332,10999.005000000001,22171.998,35125.334,80969.307,216470.318,7195.337,3803.669,15360.995,6811.003,3838.666,8836.004,4760.996,17689.664,1396.222,83.0,7773.755,3419.994
2041,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,76771.669,197436.314,2.572,68997.999,11066.671,22293.996,35637.334,81864.304,220053.311,7249.669,3817.003,15474.328,6819.67,3883.9990000000003,8842.67,4878.33,18032.333,1391.554,83.5,7889.444,3501.813
2042,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,78290.337,200344.487,2.559,69823.001,11122.004,22443.331000000002,36257.669,82606.49,223529.101,7295.003,3827.002,15589.667,6853.67,3956.674,8890.999,4995.3279999999995,18414.664,1386.5,84.5,7718.494,3593.972
2043,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,79767.667,203146.728,2.547,70565.998,11188.337,22560.998,36816.673,83711.947,227293.748,7347.336,3841.003,15677.332,6883.67,4020.003,8948.663,5100.998,18746.996,1380.473,85.5,8001.376,3678.598
2044,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,81139.006,205803.845,2.536,71413.668,11270.005000000001,22693.998,37449.665,84038.02,230088.238,7422.003,3848.003,15778.333999999999,6915.67,4089.001,9008.996,5228.996,19122.66,1377.19,85.5,7400.83,3760.824
2045,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,82573.332,208609.594,2.526,72319.333,11342.339,22863.33,38113.668,85609.996,234241.992,7481.003,3861.336,15910.662,6952.67,4167.001,9082.996,5364.329,19499.325,1371.655,85.0,7981.5070000000005,3852.53
2046,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,83938.338,211470.663,2.519,73187.33,11410.338,23018.001,38759.005,86366.474,237455.488,7542.668,3867.669,16033.336,6984.67,4261.999,9168.664,5509.996,19818.335,1364.357,85.0,7784.238,3945.566
2047,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,85513.002,214318.6,2.506,74043.999,11493.004,23169.668,39381.335,88095.902,242019.308,7623.004,3870.004,16157.669,7012.003,4368.0019999999995,9251.665,5661.994,20099.666,1358.612,85.5,8565.427,4042.384
2048,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,87093.664,217373.188,2.496,74929.671,11602.671,23333.667,39993.332,89057.622,245826.214,7725.671,3877.004,16294.664,7039.003,4489.33,9345.663,5804.325,20353.995,1354.845,86.5,8542.588,4144.012
2049,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,88761.676,220597.057,2.485,75846.671,11744.007,23499.002,40603.669,90551.81999999999,250322.848,7838.669,3905.337,16440.001,7059.004,4614.329,9439.661,5942.655,20606.993,1347.863,88.0,9022.097,4247.186
2050,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,90248.674,223399.026,2.475,76839.334,11859.673,23672.998,41306.669,91109.467,253557.089,7942.669,3917.004,16591.001,7082.004,4733.668,9612.329,6088.329,20872.327,1341.536,89.0,8490.937,4348.64
2051,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,91873.34,226452.031,2.465,77561.673,11971.34,23847.989999999998,41742.333,92649.143,258021.163,8036.003,3935.337,16747.334,7100.67,4826.338,9654.998,6227.6630000000005,21033.327,1334.281,89.0,9216.196,4447.981
2052,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,93544.333,229535.894,2.454,78407.996,12077.673999999999,24008.328,42322.005,93430.52,261810.319,8118.004,3959.671,16891.66,7116.67,4910.001,9777.999,6375.661,21258.329,1325.8990000000001,90.0,9055.427,4551.186
2053,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,95176.666,232486.49,2.443,79233.666,12161.673,24152.323,42919.669,94976.784,266294.782,8182.004,3979.67,17008.324,7144.004,4970.001,9906.664,6519.659,21523.33,1319.931,91.0,9677.188,4655.0
2054,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,96729.334,235271.677,2.432,79940.999,12215.006,24265.327,43460.675,95622.829,269735.631,8214.337,4000.67,17105.329,7160.004,5023.001,10038.669,6661.99,21736.996,1313.973,92.0,9521.075,4754.791
2055,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98491.335,238415.11000000002,2.421,80621.00200000001,12262.006,24375.0,43984.004,97175.148,274459.553,8245.003,4017.002,17191.001,7184.004,5063.334,10167.33,6794.657,21958.662,1305.93,92.0,10291.045,4865.174
2056,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98714.329,240605.176,2.437,81340.001,12288.673,24474.66,44576.669,97578.296,275264.083,8265.669,4023.004,17258.661,7216.004,5095.004,10296.998,6966.327,22218.325,1299.954,91.0,9902.422,4944.932
2057,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98681.664,242668.589,2.459,81988.67,12275.008,24584.658,45129.002,98822.168,276449.16,8271.337,4003.671,17346.66,7238.003,5143.335,10426.997,7115.659,22442.996,1292.672,89.5,10431.952,5019.403
2058,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98647.999,244706.144,2.481,82684.0,12320.672,24689.995,45673.335,99767.692,277334.089,8321.337,3999.335,17431.998,7258.003,5194.339,10546.002,7277.992,22654.998,1286.665,88.0,10606.892,5102.127
2059,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98611.665,246726.529,2.502,83357.339,12364.002,24794.995,46198.332,100417.519,277918.514,8367.336,3996.67,17519.999,7275.003000000001,5249.001,10668.664,7439.661,22840.999,1276.954,86.5,10523.165,5173.6
2060,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98587.664,248752.575,2.523,84069.667,12404.671,24892.332,46772.668,101197.298,278655.09,8411.336,3993.337,17602.328,7290.004,5302.662,10861.001,7590.994,23017.997,1268.873,86.0,10523.3,5249.447
2061,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98542.666,250829.583,2.545,84638.002,12458.007,25004.33,47175.671,102124.816,279501.614,8468.671,3989.335,17694.33,7310.004,5345.997,10866.001,7755.6630000000005,23207.992,1261.912,85.5,10821.48,5317.902
2062,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98517.0,252860.195,2.567,85344.0,12514.339,25124.666,47705.008,102617.637,279948.237,8527.337,3987.002,17796.665,7328.004,5401.665,10966.666,7920.331,23416.33,1252.224,85.5,10540.623,5395.286
2063,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98459.33,254865.039,2.589,86048.002,12572.006,25241.998,48233.998999999996,103540.732,280767.522,8587.337,3984.668,17894.661,7347.337,5454.33,11070.667,8084.332,23624.667,1244.237,85.0,10692.897,5470.606
2064,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98421.997,256888.27300000002,2.61,86754.003,12623.671,25370.666,48759.665,104146.62,281306.211,8642.003,3981.666,18004.329999999998,7366.337,5506.667,11168.001,8244.329,23840.663,1238.175,85.0,10529.678,5539.752
2065,large_district,4,Weber North and West,,,,,,,4,Weber North and West,,,,,98369.996,258904.761,2.632,87460.333,12686.336,25490.333,49283.67,105413.067,282479.055,8707.337,3979.0,18104.995,7385.337,5553.9980000000005,11266.67,8405.998,24056.995,1231.104,84.5,11020.135,5617.006
2023,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,37097.664,90809.549,2.448,83293.997,13880.333,8986.664999999999,60426.999,89827.002,156602.794,8415.333,5465.0,5401.666,3584.999,6807.0,18470.0,12272.0,22877.999,35.112,105.0,4933.993,1458.886
2024,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,37574.332,91318.207,2.43,84253.003,13998.005,9897.659,60357.33,89371.849,157005.645,8290.672,5707.333,6246.327,3651.331,6190.0,18726.665,12339.995,23100.664,35.137,77.5,3550.399,1455.817
2025,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,37986.998,91586.552,2.411,85453.338,13980.008,10174.66,61298.668,92433.091,160809.685,8288.34,5691.672,6468.662,3706.0,6243.333,19014.0,12756.329,23285.0,34.132999999999996,77.0,5272.578,1596.05
2026,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,38398.998,91763.755,2.39,86105.332,13981.008,10207.994,61916.334,92973.053,162091.247,8244.341,5736.673,6489.659000000001,3718.331,6175.336,19101.331,13110.997,23528.668,33.8,79.5,5130.909,1623.515
2027,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,38838.666,92095.684,2.371,86901.002,14075.672,10308.994999999999,62516.333,94118.557,164028.155,8338.342,5737.339,6539.99,3768.9990000000003,6114.333,19204.664,13422.333,23774.998,33.471000000000004,81.0,5450.888,1652.189
2028,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,39484.001000000004,92922.632,2.353,87487.668,14047.67,10358.331,63081.668,94674.396,165745.599,8332.341,5715.336,6589.33,3768.9990000000003,6102.667,19269.328999999998,13640.664,24068.999,33.43,77.5,5385.676,1690.136
2029,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,40119.001,93675.832,2.335,88254.33499999999,14056.008,10492.0,63706.339,95564.759,167778.962,8370.009,5686.003,6723.0,3768.9990000000003,6128.332,19343.999,13831.333,24402.668,33.46,73.0,5474.54,1729.426
2030,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,40871.663,94816.544,2.32,89098.001,14115.339,10681.994,64300.663,96917.437,170486.426,8484.672999999999,5630.667,6916.665,3765.332,6159.662,19402.329,14052.662,24685.998,33.414,72.0,5939.26,1774.754
2031,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,41518.334,95584.437,2.302,89747.337,14191.005000000001,10864.0,64692.331,97294.241,172027.243,8645.338,5545.667,7098.664,3765.332,6188.001,19345.332,14268.665,24890.328,33.408,72.0,5628.345,1813.1399999999999
2032,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,42136.334,96208.767,2.283,90398.33099999999,14228.339,11011.0,65158.995,98208.952,174054.354,8743.34,5485.005,7248.999,3762.0,6212.667,19368.998,14469.333,25108.0,33.439,75.5,5852.825,1848.862
2033,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,42535.666,96473.26699999999,2.268,91120.329,14302.669,11125.667,65691.994,98221.096,174785.294,8832.341,5470.337,7365.996,3759.667,6273.334,19411.334,14661.331,25346.001,33.468,79.5,5113.971,1873.8319999999999
2034,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,42865.334,96647.281,2.255,92366.671,14650.0,11225.337,66491.331,99711.69,176869.292,8927.675,5722.336,7466.327,3759.001,6363.334,19501.999,14874.001,25751.995,33.113,83.0,5315.737,1913.178
2035,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,43158.666,96793.706,2.243,91821.998,14366.004,11261.333,66194.663,98875.645,176561.243,8877.338,5488.668,7550.666,3710.669,6419.664,19510.332,14936.333,25328.328,33.099,84.0,5031.243,1905.3
2036,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,43510.0,97130.837,2.232,92386.33899999999,14450.34,11367.999,66567.996,99985.702,178303.702,8940.337,5510.0,7686.333,3681.667,6496.666,19571.328999999998,15065.999,25433.997,32.82,83.5,5548.7880000000005,1934.271
2037,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,43843.332,97545.72,2.225,93099.999,14588.006,11490.666,67021.339,100287.204,179205.2,9042.003,5546.002,7825.0,3665.665,6554.66,19660.333,15222.999,25583.328999999998,32.797,83.0,5111.493,1959.911
2038,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,44226.338,98006.488,2.216,93806.664,14680.339,11611.331,67514.998,101269.645,180877.059,9123.337,5557.004,7945.665,3665.665,6607.325,19764.327999999998,15386.999,25756.333,32.789,83.0,5359.042,1988.1490000000001
2039,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,44501.333,98247.807,2.208,94526.34,14789.005,11723.002,68014.334,102105.631,182208.03,9221.003999999999,5568.0,8058.002,3664.999,6656.329,19891.666,15543.334,25923.0,31.814999999999998,83.0,5451.558,2012.922
2040,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,44737.67,98412.486,2.2,95190.333,14887.006,11821.998,68481.331,102804.965,183332.775,9310.671,5576.335,8156.999,3664.999,6698.328,20071.339,15673.001,26038.661,31.77,83.0,5466.861,2032.999
2041,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,44947.332,98531.446,2.192,95778.665,15023.34,11898.997,68856.328,103270.116,184175.312,9422.336,5601.002,8234.666,3664.332,6740.995,20123.672,15808.669,26182.999,31.436999999999998,83.5,5324.31,2052.205
2042,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,45114.67,98561.78,2.185,96400.669,15123.008,11985.663,69291.997,104083.753,185290.163,9517.003999999999,5606.001,8321.33,3664.332,6800.331,20249.335,15943.667,26298.666,31.467,84.5,5496.094,2071.013
2043,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,45315.332,98713.035,2.178,96990.337,15253.674,12051.995,69684.67,104417.163,185984.759,9624.672,5629.0,8387.667,3664.332,6845.993,20382.672,16050.999,26405.0,31.496,85.5,5217.429,2092.402
2044,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,45639.994,99061.375,2.17,97534.666,15326.007,12107.994999999999,70100.67,105582.963,187734.945,9689.003,5637.001,8443.662,3664.332,6892.997,20521.331000000002,16168.997,26517.335,31.802,85.5,5814.824,2116.156
2045,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,45921.666,99332.101,2.163,98080.996,15439.673,12169.664,70471.668,105629.204,188288.202,9790.005,5649.668,8513.332,3656.332,6935.997,20658.336,16290.666,26586.667,32.365,85.0,5290.372,2140.474
2046,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,46167.668,99625.333,2.158,98686.999,15572.674,12254.999,70859.335,106600.535,189702.339,9904.338,5668.335,8598.663,3656.332,6997.9980000000005,20785.666,16405.994,26669.663,32.658,85.0,5626.441,2169.434
2047,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,46371.0,99677.967,2.15,99252.333,15673.006,12332.332,71247.003,106608.359,190076.159,9993.002,5680.002,8676.333,3655.998,7065.003,20922.663,16512.003,26747.335,33.399,85.5,5046.503,2190.621
2048,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,46593.336,99890.791,2.144,99802.66500000001,15768.339,12407.331,71626.995,107470.573,191338.581,10065.336,5703.0,8751.334,3655.998,7139.669,21051.662,16618.671,26817.0,33.136,86.5,5331.278,2216.984
2049,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,46744.333,99947.341,2.138,100315.67,15861.005000000001,12479.994,71974.667,107831.37,191971.169,10145.336,5715.667,8823.997,3655.998,7206.668,21178.664,16721.333,26868.0,33.128,88.0,5155.757,2238.818
2050,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47087.333,100399.825,2.132,100872.999,15967.34,12549.001,72356.669,109277.489,194034.688,10226.336,5741.001,8893.0,3655.998,7262.334,21348.999,16823.664,26921.666,33.438,89.0,6013.699,2268.357
2051,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47280.667,100522.269,2.126,101159.67,16043.671,12617.998,72498.003,109167.963,194273.164,10297.003,5746.667,8967.671,3650.331,7297.6669999999995,21380.33,16868.331,26951.67,33.705,89.0,5596.572,2289.013
2052,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47411.669,100515.862,2.12,101592.334,16170.338,12687.665,72734.338,110116.297,195457.304,10409.002,5761.333,9037.335,3650.331,7336.0,21466.336,16935.328,26996.664,34.091,90.0,6094.073,2305.819
2053,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47578.335,100565.75,2.114,101941.671,16272.338,12737.663,72931.668,110200.202,195841.207,10502.001,5770.335,9093.665,3643.998,7360.995,21554.665999999997,16993.331000000002,27022.667999999998,34.049,91.0,5808.501,2324.996
2054,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47826.672,100733.019,2.106,102340.334,16397.005,12796.661,73146.66100000001,111126.97,197214.986,10624.669,5772.335,9152.661,3643.998,7391.999,21641.669,17045.001,27067.997,34.032,92.0,6310.391,2350.203
2055,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47879.673,100509.08899999999,2.099,102711.339,16525.005,12838.994,73347.333,111098.724,197282.143,10745.001,5780.001,9194.996,3643.998,7421.665,21719.998,17093.332,27112.333,34.066,92.0,5896.504,2364.828
2056,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47896.006,101208.097,2.113,103036.331,16621.339,12870.329,73544.671,112097.345,198310.163,10837.335,5784.001,9226.33,3643.998,7442.997,21798.329,17148.662,27154.666,34.061,91.0,6535.886,2400.073
2057,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47892.673,102006.554,2.13,103358.669,16727.006,12903.332,73728.332,112113.357,198320.176,10925.667,5801.335,9259.331,3643.998,7468.662,21864.333,17207.331000000002,27187.999,34.019999999999996,89.5,6190.577,2440.596
2058,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47890.341,102797.889,2.147,103596.337,16765.339,12940.992,73890.002,112350.461,198553.084,10963.667,5801.669,9296.999,3643.998,7491.662,21927.335,17256.0,27215.002,33.665,88.0,6158.599,2473.869
2059,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47887.007,103588.369,2.163,103807.00200000001,16796.005,12976.995,74033.998,112797.252,198993.873,10999.668,5796.332,9332.999,3643.998,7509.995,21978.666,17300.333,27244.999,34.054,86.5,6357.296,2512.41
2060,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47884.674,104372.229,2.18,104043.662,16818.338,13014.661,74210.667,113163.432,199355.854,11027.67,5790.663,9370.668,3643.998,7527.327,22070.332,17344.0,27268.999,34.104,86.0,6450.112,2549.556
2061,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47879.008,105183.059,2.197,104162.331,16829.005,13047.664,74285.666,113092.981,199275.205,11042.335000000001,5786.664,9403.666,3643.998,7538.995,22073.33,17378.332,27294.993,34.068,85.5,6226.984,2584.098
2062,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47877.676,105968.343,2.213,104303.331,16845.671,13077.33,74380.332,113628.95,199808.778,11062.671,5782.997,9433.332,3643.998,7550.329,22111.665,17405.664,27312.661,36.771,85.5,6583.6539999999995,2619.7019999999998
2063,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47875.675,106777.356,2.23,104450.331,16861.002,13113.996,74475.334,113727.32400000001,199903.549,11082.671,5778.329,9470.33,3643.665,7560.66,22147.664,17432.665,27334.335,36.751,85.0,6497.498,2657.734
2064,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47873.007,107568.003,2.247,104606.336,16884.338,13143.329,74578.667,114146.938,200318.359,11111.003999999999,5773.33,9499.659,3643.665,7571.331,22189.332,17461.665,27356.334,36.81,85.0,6721.5599999999995,2697.236
2065,large_district,5,Weber Ogden Area,,,,,,,5,Weber Ogden Area,,,,,47869.342,108370.383,2.264,104765.001,16901.670000000002,13184.664,74678.658,113909.659,200074.48500000002,11131.671,5769.9980000000005,9540.995,3643.665,7582.996,22229.669,17485.995,27379.999,36.879999999999995,84.5,6289.291,2733.998
2023,large_district,6,WE - East Mountains,,,,,,,6,WE - East Mountains,,,,,45.366,92.447,2.038,12.0,0.0,0.0,12.0,13.099,94.757,0.0,0.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,0.0,1.099,0.0
2024,large_district,6,WE - East Mountains,,,,,,,6,WE - East Mountains,,,,,46.233,95.493,2.065,12.333,0.0,0.0,12.333,13.409,96.628,0.0,0.0,0.0,0.0,1.0,3.333,1.0,7.0,0.0,0.0,0.076,0.999
2025,large_district,6,WE - East Mountains,,,,,,,6,WE - East Mountains,,,,,47.101000000000006,97.80799999999999,2.077,12.333,0.0,0.0,12.333,15.428,100.211,0.0,0.0,0.0,0.0,1.0,3.333,1.0,7.0,0.0,0.0,2.094,1.001
2026,large_district,6,WE - East Mountains,,,,,,,6,WE - East Mountains,,,,,47.634,98.16300000000001,2.061,12.333,0.0,0.0,12.333,15.531,101.273,0.0,0.0,0.0,0.0,1.0,3.333,1.0,7.0,0.0,0.0,2.197,1.001
2027,large_district,6,WE - East Mountains,,,,,,,6,WE - East Mountains,,,,,48.5,98.84899999999999,2.038,12.333,0.0,0.0,12.333,15.921000000000001,103.221,0.0,0.0,0.0,0.0,1.0,3.333,1.0,7.0,0.0,0.0,2.585,1.002
2028,large_district,6,WE - East Mountains,,,,,,,6,WE - East Mountains,,,,,48.7,98.876,2.03,12.333,0.0,0.0,12.333,15.809,103.469,0.0,0.0,0.0,0.0,1.0,3.333,1.0,7.0,0.0,0.0,2.474,1.002
2029,large_district,6,WE - East Mountains,,,,,,,6,WE - East Mountains,,,,,48.9,98.914,2.023,12.333,0.0,0.0,12.333,16.726,104.746,0.0,0.0,0.0,0.0,1.0,3.333,1.0,7.0,0.0,0.0,2.391,2.002
2030,large_district,6,WE - East Mountains,,,,,,,6,WE - East Mountains,,,,,49.1,98.99600000000001,2.016,12.333,0.0,0.0,12.333,16.741,105.12100000000001,0.0,0.0,0.0,0.0,1.0,3.333,1.0,7.0,0.0,0.0,2.4050000000000002,2.002
