year,geography_type,geography_id,geography_name,taz_id,CO_TAZID,CO_FIPS,CO_NAME,CITY_FIPS,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,HH + Job Intensity,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2033,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,30569.338,83950.678,2.746,62033.998999999996,10050.67,9957.667,42025.666,69954.043,124978.857,7220.669,2830.0,3213.334,6744.3330000000005,11252.334,7484.002,4062.3360000000002,19227.0,145.397,428.627,5154.795,2191.226
2034,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,31349.336,85486.466,2.727,64261.002,10411.001,10013.667,43836.332,72161.239,128590.04699999999,7374.668,3036.335,3212.334,6801.331,11729.666,7572.003,4272.003,20262.665,129.344,445.51800000000003,5044.335,2281.036
2035,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,32270.665,87555.2,2.713,64526.337,10338.334,9930.001,44258.002,73713.749,131800.944,7407.332,2931.002,3213.334,6716.666,12150.0,7570.67,4332.001,20205.331,129.764,450.774,6260.753,2346.129
2036,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,33365.0,90111.684,2.701,66394.33499999999,10568.666000000001,9920.333,45905.331,75220.088,135277.088,7562.001,3006.671,3213.334,6706.997,12789.331,7651.334,4470.332,20994.332,130.055,447.207,5804.165,2444.325
2037,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,34327.665,92342.366,2.69,68609.0,10971.337,9939.0,47698.668,77016.596,138806.391,7841.668,3129.667,3213.334,6725.666,13333.665,7807.667,4642.666,21914.664,131.035,442.89,5287.719,2545.951
2038,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,35331.998,94672.141,2.68,71772.999,11373.665,10028.335,50371.002,81887.867,145485.461,8107.668,3266.004,3211.667,6816.671,14060.668,8031.333,4874.67,23404.333,132.537,441.48400000000004,6890.062,2650.785
2039,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,36246.001,96709.414,2.668,74779.001,11854.999,10120.67,52803.332,83477.916,148720.719,8436.334,3418.669,3209.334,6911.337,14686.335,8290.003,5085.336,24741.664,133.807,440.733,5371.134,2753.235
2040,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,37147.332,98750.336,2.658,77403.999,12286.001,10178.671,54939.331,86603.741,153468.937,8742.001,3544.002,3196.668,6981.999,15224.666,8538.337,5279.335,25896.999,132.502,440.639,5770.204,2856.391
2041,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,38051.332,100757.096,2.648,79556.666,12716.0,10222.335,56618.334,88981.094,157473.49,9031.666,3684.337,3181.334,7041.001,15642.331,8727.668,5461.668,26786.664,132.286,442.42199999999997,5888.155,2961.559
2042,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,38964.664,102790.616,2.638,80891.666,13086.671,10276.333,57528.668,90330.289,160466.681,9266.998,3819.667,3174.334,7101.997,15572.665,8862.002,5629.999,27464.001,128.774,446.644,5795.626,3067.575
2043,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,40035.334,105226.854,2.628,82566.666,13477.665,10348.668,58740.333,92853.958,164917.56,9495.331,3982.333,3172.667,7176.003,15725.0,9034.336,5771.003,28210.0,130.765,450.209,6518.985,3187.334
2044,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,41036.665,107491.519,2.619,84601.999,13857.336,10454.334,60290.332,94521.866,168387.861,9744.664,4112.663,3145.667,7308.664,16100.0,9269.671,5954.3369999999995,28966.33,131.0,449.741,6022.571,3316.554
2045,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,41936.0,109420.534,2.609,86709.333,14274.333,10562.0,61873.003,96521.829,172006.629,10022.999,4251.331,3120.668,7441.334,16499.332,9490.338,6139.666,29743.666,129.385,448.803,5795.389,3438.922
2046,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,42856.673,111400.152,2.599,88348.003,14560.334,10668.002,63119.668,98065.602,175207.621,10210.667,4349.667,3114.334,7553.668,16878.664,9704.672,6303.002,30233.337,130.589,449.08299999999997,5578.03,3559.898
2047,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,43915.668,113747.103,2.59,89178.667,14780.67,10160.667,64237.334,100864.491,179912.695,10365.333999999999,4415.333,2940.668,7219.9980000000005,17246.666,9865.336,6541.6669999999995,30583.667999999998,130.589,452.274,7406.206,3696.7549999999997
2048,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,44810.003,115684.942,2.582,90552.334,14972.332,10233.333,65346.665,100791.136,181449.145,10488.335,4484.001,2940.668,7292.665,17618.001,10055.669,6668.332,31004.67,130.618,457.34000000000003,5820.605,3830.243
2049,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,45398.667,116774.45300000001,2.572,91907.999,15164.329,10293.334,66450.334,102705.218,184422.819,10623.67,4540.666,2941.001,7352.335,17993.332,10258.336,6794.33,31404.336,130.618,462.502,6269.233,3934.857
2050,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,45759.999,117187.266,2.561,93363.001,15388.002,10351.666,67623.337,104505.055,186873.052,10785.667,4602.3369999999995,2942.001,7409.666,18392.0,10484.665,6930.334,31816.332,130.88400000000001,467.568,6516.362,4027.246
2051,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,46058.337,117423.936,2.549,94601.666,15585.667,10407.334,68608.672,106023.092,188928.103,10922.332,4663.338,2942.335,7464.998,18664.332,10708.0,7054.331,32181.999,130.951,471.79200000000003,6711.119,4107.559
2052,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,46275.003,117416.31300000001,2.537,95862.668,15791.001,10472.335,69599.339,107466.432,190761.441,11071.998,4719.0019999999995,2942.335,7530.0,18915.334,10939.999,7194.33,32549.668999999998,131.257,476.66999999999996,6820.772,4175.073
2053,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,46620.334,117645.837,2.523,96695.99799999999,15920.333,10517.666,70258.0,108718.552,192635.154,11161.668,4758.669,2940.335,7577.333,19038.334,11104.67,7301.33,32813.666,130.951,482.113,7144.38,4265.112
2054,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,46975.997,117841.876,2.509,97482.334,15958.664999999999,10582.664,70941.003,109647.744,194204.535,11189.335,4769.333,2941.001,7641.666,19188.001,11262.004,7387.995,33103.006,131.285,485.96,7202.267,4345.8949999999995
2055,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,47195.33,118039.863,2.501,97718.667,16066.002,10604.665,71048.003,110018.241,194969.831,11260.002,4806.002,2941.334,7663.333,19223.666,11314.334,7473.332,33036.666,131.285,488.306,7246.28,4433.699
2056,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,47434.33,118887.874,2.506,98463.999,16158.999,10654.333,71650.668,111042.019,196423.809,11313.333999999999,4845.668,2939.334,7714.9980000000005,19330.999,11439.338,7593.331,33287.003,131.551,486.055,7419.037,4541.384
2057,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,47596.997,119666.63,2.514,98677.668,16177.663,10672.666,71827.334,111497.51,197172.101,11302.001,4875.666,2937.667,7735.0,19403.998,11531.003,7642.332,33250.001,131.551,478.07800000000003,7568.116,4642.106
2058,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,49387.331,123216.361,2.495,97687.666,15680.333,10366.999,71640.333,113262.895,202160.088,11003.003,4677.331,2718.333,7648.665,19407.333,11522.667,7702.664,33007.666,130.588,470.66400000000004,10082.463,4891.511
2059,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,49562.331,124043.761,2.503,97932.334,15724.667,10367.665,71840.00200000001,111297.318,200509.511,11035.667,4688.998,2713.0,7654.667,19445.666,11540.001,7765.33,33088.998999999996,130.588,465.879,7769.594,4998.925
2060,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,49647.997,124771.092,2.513,98286.332,15779.667,10383.995,72122.667,111782.853,201149.244,11063.333,4716.328,2712.999,7670.996999999999,19508.336,11608.667,7809.664,33195.997,130.549,463.44,7805.01,5097.518
2061,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,50212.997,126446.088,2.518,97897.334,15598.664,10214.998,72083.668,112311.522,202694.913,10928.334,4670.331,2644.332,7570.664,19512.998,11636.664,7826.665,33107.331,130.588,462.127,8579.281,5242.197
2062,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,50126.997,126823.975,2.53,98550.665,15676.33,10221.998,72652.334,113524.788,203753.37900000002,11000.001,4676.329,2644.332,7577.664,19657.331000000002,11796.664,8000.999,33197.331,130.549,461.18899999999996,9058.952,5323.434
2063,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,50161.331,127443.134,2.541,99894.001,15802.331,10254.664,73836.999,114147.811,204438.204,11065.334,4736.996,2643.999,7610.665,19979.668,12105.332,8192.331,33559.666,130.588,460.43699999999995,8247.185,5415.601
2064,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,50195.331,128241.211,2.555,100825.003,15910.335,10273.664,74641.001,114707.538,205059.131,11127.332,4782.996,2643.999,7629.665,20173.666,12310.665,8334.999,33821.664,130.647,459.781,7769.58,5522.522
2065,medium_district,43,"Riv, I-15 to MVC",,,,,,,,,43,"Riv, I-15 to MVC",,,50233.331,128967.139,2.567,101604.666,15989.0,10283.997000000001,75331.668,115833.648,206253.641,11167.334,4821.662,2643.999,7639.998,20337.0,12527.0,8474.666,33993.001,130.588,459.218,8021.578,5617.603
2023,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,39594.666,100749.675,2.545,60317.999,11332.0,4958.666,44027.333,67149.962,138420.36,6508.0,4824.0,1694.666,3264.0,11709.0,5995.0,4106.333,22217.0,5.011,0.0,4285.1539999999995,2541.792
2024,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,40864.667,103206.432,2.526,61321.003,11361.667,5070.001,44889.339,70685.563,144241.964,6459.335,4902.329,1736.667,3333.333,11640.668,6534.67,4239.0,22475.001,5.023999999999999,0.0,6798.172,2561.369
2025,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,41696.003,104441.925,2.505,62463.332,11405.67,5427.332,45630.334,69905.544,144958.353,6500.669,4904.999,2006.3329999999999,3420.9970000000003,11717.004,6729.666,4482.334,22701.335,5.023999999999999,0.0,4597.141,2840.044
2026,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,42300.0,104985.882,2.482,62771.665,11382.335,5482.335,45907.002,70293.716,146433.71600000001,6461.332,4921.002,2038.998,3443.333,11636.001,6763.0,4638.332,22869.666,5.031000000000001,0.0,4630.848,2886.17
2027,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,42734.332,105128.256,2.46,63255.668,11395.999,5575.333,46284.333,71159.802,148081.598,6521.333,4874.667,2077.998,3497.334,11627.666,6851.333,4764.665,23040.666,5.039,0.0,4955.825,2943.274
2028,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,43013.667,104833.659,2.437,63664.335,11369.662,5585.002,46709.666,71638.904,149063.505,6534.002,4835.666,2079.331,3505.669,11708.996,6921.667,4836.997,23242.001,5.034999999999999,0.0,4999.9349999999995,2969.605
2029,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,43237.999,104451.298,2.416,64172.337,11361.334,5645.338,47165.663,72172.776,150001.173,6574.335,4786.998,2121.331,3524.002,11820.333,6971.667,4902.329,23471.335,5.036,0.0,4992.036,3003.358
2030,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,43401.333,103957.307,2.395,64796.332,11392.667,5697.669,47705.997,72716.077,150838.476,6647.001,4745.665,2168.331,3529.333,11940.338,7025.005,5056.997,23683.666,5.036,0.0,4874.25,3040.454
2031,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,43548.673,103461.431,2.376,64998.337,11368.002,5736.999,47893.33,72899.80500000001,151287.424,6690.999,4676.999,2213.998,3523.0,12000.333999999999,7019.003,5113.997,23759.999,6.042,0.0,4828.958,3066.475
2032,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,43731.668,103118.222,2.358,65256.996,11354.664999999999,5762.997,48139.332,73252.9,151969.904,6755.333,4599.327,2236.331,3526.666,12048.666,7019.336,5153.336,23918.001,6.047000000000001,0.0,4885.132,3104.726
2033,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,43942.333,102897.216,2.342,65594.002,11361.668,5781.666,48450.668,73602.602,152698.801,6813.668,4547.995,2262.998,3518.667,12150.337,7024.003,5191.669,24084.666,6.072,0.0,4852.884,3149.651
2034,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,44199.335,102819.804,2.326,66061.333,11403.002,5749.668,48908.667,74596.222,154155.027,6810.998,4591.995,2264.666,3485.0,12289.664999999999,7032.333,5256.331,24330.337,6.079,0.0,5314.812,3213.998
2035,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,44416.666,102733.904,2.313,65748.331,11185.335000000001,5705.001,48858.002,74269.456,154219.454,6812.332,4372.995,2266.665,3438.33,12460.332,7013.336,5251.666,24132.669,6.066999999999999,0.0,5286.001,3229.051
2036,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,44674.001,102749.044,2.3,65919.671,11054.001,5686.335,49179.329,74589.265,155002.468,6701.996,4351.995,2271.665,3414.666,12638.332,7019.334,5280.664,24241.002,6.079,0.0,5391.389,3272.123
2037,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,45002.667,102950.492,2.288,65980.0,10864.999,5627.662,49487.338,75249.362,156254.163,6578.001,4286.995,2254.9990000000003,3372.663,12771.998,7056.003,5283.664,24375.665,6.079,0.0,5925.927,3337.359
2038,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,45305.004,103082.781,2.275,66591.669,10839.334,5600.332,50152.003,75514.485,157063.497,6566.001,4273.332,2242.33,3357.998,13003.999,7120.0,5352.998,24674.995,6.055,0.0,5517.96,3398.799
2039,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,45641.668,103382.151,2.265,67415.335,10936.668,5559.329,50919.333,76259.904,158414.908,6632.001,4304.666,2232.663,3326.665,13239.998,7208.0,5424.999,25046.331000000002,6.3709999999999996,0.0,5369.894,3468.3070000000002
2040,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,45992.329,103721.888,2.255,67969.67199999999,10936.332,5541.997,51491.331,76675.298,159461.485,6648.334,4287.996,2217.6639999999998,3324.331,13440.0,7290.336,5464.334,25296.662,6.708,0.0,5163.658,3535.261
2041,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,46411.666,104248.464,2.246,67932.332,10667.335,5515.333,51749.661,76958.08899999999,160499.087,6468.665,4198.665,2182.33,3332.998,13586.669,7343.999,5504.997,25313.997,7.367999999999999,0.0,5409.448,3608.936
2042,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,46875.664,104895.069,2.238,68191.669,10590.998,5462.332,52138.331,77381.784,161757.976,6480.6630000000005,4110.331,2147.332,3314.999,13792.666,7415.0,5540.669,25390.0,8.048,0.0,5492.868,3689.198
2043,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,47271.665,105415.589,2.23,68846.332,10623.664,5437.998,52784.667,77725.456,162814.451,6524.665,4099.001,2118.331,3319.665,14023.002,7544.335,5623.002,25594.334,8.025,0.0,5105.098,3765.999
2044,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,47727.336,106081.139,2.223,69112.336,10547.663,5403.661,53161.0,78747.521,164656.729,6504.67,4043.0,2062.332,3341.328,14158.335,7689.666,5618.666,25694.335,8.0,0.0,5769.707,3857.488
2045,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,48222.998,106847.261,2.216,69012.671,10391.668,5398.335,53222.667,78292.411,165093.805,6509.332,3882.332,2051.6639999999998,3346.666,14289.665,7790.999,5534.332,25607.663,7.9830000000000005,0.0,5321.369,3950.3940000000002
2046,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,48716.331,107585.803,2.208,69658.338,10440.666,5404.667,53812.998,78824.228,166513.621,6558.334,3882.335,2039.999,3364.663,14471.0,7938.334,5611.999,25791.666,8.016,0.0,5112.7029999999995,4045.18
2047,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,49129.331,108162.504,2.202,70481.00200000001,10469.999,5446.999,54564.0,79649.664,168082.457,6579.001,3890.998,2043.666,3403.329,14773.335,8082.664,5808.333,25899.669,8.016,0.0,5023.2,4137.445
2048,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,49420.665,108498.741,2.195,71004.002,10554.998,5432.999,55016.0,81032.046,169989.241,6625.999,3928.999,2035.665,3397.331,14943.999,8234.999,5882.331,25954.665,8.017,0.0,5797.379,4222.649
2049,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,49635.999,108664.46800000001,2.189,71955.001,10718.998,5432.0,55804.0,82032.454,171377.251,6731.001,3988.0,2031.3319999999999,3400.665,15277.0,8427.998,6002.333,26096.663,8.017,0.0,5767.323,4302.111
2050,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,49829.999,108770.739,2.183,72976.998,10907.329,5443.334,56626.334,83157.845,172851.842,6851.668000000001,4055.663,2029.665,3413.664,15562.001,8638.666,6096.665,26329.0,8.014999999999999,0.0,5788.897,4383.935
2051,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50093.332,109080.835,2.178,73723.334,11077.329,5416.0019999999995,57230.0,84474.198,174642.194,6983.332,4094.0,2017.3319999999999,3398.666,15690.666,8843.999,6222.667,26472.665,8.017,0.0,6278.246,4464.609
2052,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50279.665,109172.164,2.171,74457.997,11254.998,5367.0,57835.995,85372.806,175876.201,7113.0,4141.999,1994.998,3372.0,15773.333,9077.002,6382.6669999999995,26602.998,8.016,0.0,6369.637,4537.152
2053,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50436.338,109171.639,2.165,75758.004,11462.667,5388.666,58906.666,86420.942,177206.356,7255.004,4207.664,1990.999,3397.6639999999998,16002.669,9374.003,6539.667,26990.329999999998,8.017,0.0,6046.58,4608.341
2054,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50708.668,109494.232,2.159,76586.001,11644.333,5391.667,59549.994999999995,87682.58,178958.184,7418.67,4225.666,1986.998,3404.665,16136.998,9622.002,6680.668,27110.336,8.017,0.0,6391.597,4696.967
2055,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50795.333,109510.47,2.156,77706.667,11882.332,5358.333,60466.0,89337.218,180768.817,7582.002,4300.329,1966.665,3391.668,16247.332,9953.336,6897.331,27368.001,8.017,0.0,6852.508,4770.02
2056,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50843.0,110030.147,2.164,79027.333,12018.998,5383.334,61624.997,90653.046,182170.446,7710.999,4307.998,1950.3319999999999,3433.0,16507.001,10324.335,7198.998,27594.666999999998,8.014999999999999,0.0,6747.37,4870.326
2057,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50851.667,110525.634,2.173,80042.666,12205.999,5366.332,62470.331,92002.969,183535.97,7874.3369999999995,4331.6630000000005,1930.3310000000001,3435.998,16598.666,10592.664999999999,7389.667,27889.333,8.014999999999999,0.0,6994.822,4957.462
2058,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50871.334,110861.41,2.179,80878.002,12369.664,5393.3330000000005,63114.998,93231.887,184800.289,7987.003,4382.664,1981.3319999999999,3412.001,16597.0,10887.334,7537.0,28093.668,8.016,0.0,7304.6630000000005,5041.202
2059,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50886.335,111385.016,2.189,82482.0,12529.998,5470.997,64480.999,94372.923,185968.328,8112.001,4417.997,2016.0,3454.997,16958.0,11215.335,7755.667,28552.0,8.016,0.0,6747.313,5135.5869999999995
2060,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50893.666,111897.053,2.199,83694.668,12703.665,5494.33,65496.668,96140.883,187749.481,8236.336,4467.33,2031.333,3462.997,17166.672,11494.337,7938.333,28897.331000000002,8.014999999999999,0.0,7212.024,5226.177
2061,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50912.666,112541.021,2.21,85326.666,12998.0,5537.666,66791.001,97677.213,189320.011,8365.667,4632.332,2045.333,3492.331,17473.003,11771.333,8134.333,29412.333,8.016,0.0,7028.323,5314.208
2062,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50929.666,113104.789,2.221,86512.001,13143.662,5555.332,67813.0,98948.395,190621.793,8455.335000000001,4688.33,2048.333,3506.996,17718.334,12007.999,8305.999,29780.664,8.014999999999999,0.0,7017.944,5410.4349999999995
2063,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50955.666,113655.678,2.23,87617.002,13268.998,5574.998,68773.001,100231.463,191951.661,8533.337,4735.664,2061.999,3512.996,17952.001,12243.335,8461.333,30116.333,8.016,0.0,7103.505,5502.947
2064,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50975.666,114307.485,2.242,88296.336,13358.332,5602.9980000000005,69334.99799999999,101035.752,192791.94999999998,8590.002,4768.33,2082.333,3520.6639999999998,18084.002,12391.669,8564.667,30294.667999999998,8.017999999999999,0.0,7122.883,5608.516
2065,medium_district,44,"Midvale, Cot, N.Sandy",,,,,,,,,44,"Midvale, Cot, N.Sandy",,,50990.666,114895.353,2.253,88915.668,13419.33,5607.999,69888.335,101918.907,193702.105,8623.002,4796.331,2082.333,3525.6639999999998,18213.667,12538.669,8678.666,30457.334,8.016,0.0,7295.655,5699.564
2023,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,24387.999,69213.076,2.838,55585.0,11868.0,4400.0,39317.0,60930.068,104828.465,6768.0,5100.0,2109.0,2291.0,8237.0,6114.0,4695.0,20271.0,4.0089999999999995,222.175,3551.676,1567.205
2024,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,24658.666,69451.379,2.817,56153.663,11868.663,4393.67,39891.333,61122.337,105507.935,6729.333,5139.329,2048.335,2345.335,8221.668,6413.333,4804.336,20452.0,4.019,227.495,3194.939,1542.223
2025,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,24960.334,69649.33,2.79,56403.0,11909.0,4046.333,40447.666,62444.918000000005,107373.52,6777.331999999999,5131.666,1639.002,2407.332,8300.33,6528.332,4959.332,20659.666,3.6849999999999996,224.762,4112.514,1700.958
2026,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,25218.665,69667.227,2.763,56558.337,11871.669,4068.3309999999997,40618.333,62239.564999999995,107633.16,6748.999,5122.669,1638.669,2429.665,8223.664,6532.666,5054.999,20806.998,3.689,229.545,3725.2400000000002,1722.763
2027,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,25420.333,69568.779,2.737,57037.998,11941.003,4079.334,41017.664,63070.724,108827.323,6808.332,5132.663,1618.335,2460.997,8224.664,6603.002,5156.332,21033.667,3.359,232.668,4045.73,1750.968
2028,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,25560.664,69279.851,2.71,57360.673,11914.669,4086.336,41359.666,63177.837,109187.029,6818.0,5096.665,1618.335,2468.001,8295.002,6652.003,5213.0,21199.668,3.3569999999999998,221.49200000000002,3828.49,1763.829
2029,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,25723.665,69097.966,2.686,57521.668,11838.333,4073.002,41610.334,63589.278,109891.873,6813.665,5024.666,1610.335,2462.6710000000003,8361.664999999999,6678.998,5257.666,21311.996,3.3579999999999997,207.679,4066.225,1790.345
2030,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,25828.669,68772.605,2.663,57992.333999999995,11864.334,4077.002,42051.0,63783.953,110275.56,6877.664,4986.664,1610.335,2466.671,8469.661,6718.664,5371.666,21490.998,3.3579999999999997,203.28600000000003,3776.096,1808.877
2031,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,25982.667,68620.599,2.641,58296.0,11847.998,4074.335,42373.668,64600.713,111369.514,6949.333,4898.665,1609.335,2465.004,8558.663,6707.334,5440.665,21666.997,3.021,203.726,4272.947,1825.019
2032,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,26235.002,68786.949,2.622,58724.335,11875.333,4060.667,42788.334,65277.499,112500.505,7024.0,4851.336,1598.668,2462.003,8667.665,6714.3330000000005,5516.001,21890.338,3.024,212.999,4477.774,1859.369
2033,medium_district,45,Sandy,,,,,,,,,45,Sandy,,,26482.667,68954.61,2.604,59172.665,11928.664,4047.67,43196.334,65360.109,113028.91,7091.334,4837.332,1590.336,2457.336,8808.333999999999,6715.0,5557.0,22116.002,3.036,222.95600000000002,4066.922,1894.53
