year,geography_type,geography_id,geography_name,taz_id,CO_TAZID,CO_FIPS,CO_NAME,CITY_FIPS,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2056,city,Mill Creek,Mill Creek,,,,,,Mill Creek,,,,,,,34346.0,75821.471,2.208,38944.0,5506.0,1963.0,31475.0,45876.306,3855.0,1651.0,549.0,1414.0,6414.0,8070.0,5248.0,11743.0,4.003,3.92,3659.535,3264.843
2057,city,Mill Creek,Mill Creek,,,,,,Mill Creek,,,,,,,34599.0,76550.73300000001,2.213,39345.0,5553.0,1964.0,31828.0,46225.785,3884.0,1669.0,546.0,1418.0,6512.0,8138.0,5298.0,11880.0,4.003,3.856,3536.407,3336.521
2058,city,Mill Creek,Mill Creek,,,,,,Mill Creek,,,,,,,34603.0,76767.87,2.219,39643.0,5615.0,1978.0,32050.0,46732.559,3918.0,1697.0,546.0,1432.0,6592.0,8194.0,5239.0,12025.0,4.0,3.796,3688.607,3393.155
2059,city,Mill Creek,Mill Creek,,,,,,Mill Creek,,,,,,,34631.0,77159.807,2.228,39974.0,5662.0,1982.0,32330.0,47260.675,3952.0,1710.0,541.0,1441.0,6642.0,8265.0,5275.0,12148.0,4.0,3.758,3820.399,3458.521
2060,city,Mill Creek,Mill Creek,,,,,,Mill Creek,,,,,,,34514.0,77304.744,2.24,40568.0,5725.0,1963.0,32880.0,48626.898,3996.0,1729.0,539.0,1424.0,6813.0,8369.0,5382.0,12316.0,4.007,3.738,4544.484,3506.671
2061,city,Mill Creek,Mill Creek,,,,,,Mill Creek,,,,,,,34519.0,77762.935,2.253,41281.0,5869.0,1978.0,33434.0,48697.053,4063.0,1806.0,539.0,1439.0,6950.0,8483.0,5477.0,12524.0,4.0,3.726,3836.479,3571.846
2062,city,Mill Creek,Mill Creek,,,,,,Mill Creek,,,,,,,34529.0,78165.384,2.264,41812.0,5939.0,1991.0,33882.0,49325.307,4112.0,1827.0,539.0,1452.0,7053.0,8575.0,5540.0,12714.0,4.007,3.72,3875.7309999999998,3629.846
2063,city,Mill Creek,Mill Creek,,,,,,Mill Creek,,,,,,,34554.0,78566.334,2.274,42317.0,6016.0,2000.0,34301.0,49928.351,4161.0,1855.0,539.0,1461.0,7148.0,8678.0,5607.0,12868.0,4.007,3.714,3910.067,3693.57
2064,city,Mill Creek,Mill Creek,,,,,,Mill Creek,,,,,,,34575.0,79048.726,2.286,42683.0,6084.0,2004.0,34595.0,50470.193999999996,4206.0,1878.0,539.0,1465.0,7214.0,8748.0,5665.0,12968.0,4.0,3.708,4013.972,3765.512
2065,city,Mill Creek,Mill Creek,,,,,,Mill Creek,,,,,,,34580.0,79453.062,2.298,43063.0,6139.0,2006.0,34918.0,50966.609,4242.0,1897.0,539.0,1467.0,7278.0,8826.0,5729.0,13085.0,4.007,3.704,4067.955,3827.947
2023,city,Mosida,Mosida,,,,,,Mosida,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,114.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.907,0.0,0.0,0.0
2024,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.897,3.897,0.0,0.0,0.0,0.0,115.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.912,0.0,0.019,0.0
2025,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.856,3.856,0.0,0.0,0.0,0.0,115.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.885,0.0,0.055,0.0
2026,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.812,3.812,0.0,0.0,0.0,0.0,116.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.892,0.0,0.054,0.0
2027,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.769,3.769,0.0,0.0,0.0,0.0,116.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.956,0.0,0.037,0.0
2028,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.725,3.725,0.0,0.0,0.0,0.0,116.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.83800000000001,0.0,0.036,0.0
2029,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.685,3.685,0.0,0.0,0.0,0.0,117.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.968,0.0,0.035,0.0
2030,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.646,3.646,0.0,0.0,0.0,0.0,118.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.269,0.0,0.035,0.0
2031,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.61,3.61,0.0,0.0,0.0,0.0,118.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.177,0.0,0.037,0.0
2032,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.577,3.577,0.0,0.0,0.0,0.0,118.25399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.214,0.0,0.039,0.0
2033,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.549,3.549,0.0,0.0,0.0,0.0,119.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.743,0.0,0.04,0.0
2034,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.524,3.524,0.0,0.0,0.0,0.0,121.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.306,0.0,0.043,0.0
2035,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.502,3.502,0.0,0.0,0.0,0.0,121.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.17500000000001,0.0,0.04,0.0
2036,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,3.482,3.482,0.0,0.0,0.0,0.0,122.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.051,0.0,0.043,0.0
2037,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,4.285,4.285,0.0,0.0,0.0,0.0,121.92399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.88499999999999,0.0,0.039,0.0
2038,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,4.262,4.262,0.0,0.0,0.0,0.0,123.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.327,0.0,0.039,0.0
2039,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,4.24,4.24,0.0,0.0,0.0,0.0,124.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.202,0.0,0.037,0.0
2040,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,4.219,4.219,0.0,0.0,0.0,0.0,124.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.067,0.0,0.037,0.0
2041,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,4.2,4.2,0.0,0.0,0.0,0.0,126.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.12,0.0,0.033,0.0
2042,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,4.18,4.18,0.0,0.0,0.0,0.0,126.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.189,0.0,0.031,0.0
2043,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,4.162,4.162,0.0,0.0,0.0,0.0,129.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.043,0.0,0.033,0.0
2044,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,4.145,4.145,0.0,0.0,0.0,0.0,130.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.017,0.0,0.032,0.0
2045,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,4.128,4.128,0.0,0.0,0.0,0.0,130.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.848,0.0,0.031,0.0
2046,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1.0,4.111,4.111,0.0,0.0,0.0,0.0,133.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.007,0.0,0.03,0.0
2047,city,Mosida,Mosida,,,,,,Mosida,,,,,,,5.0,15.829,3.166,0.0,0.0,0.0,0.0,177.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.877,0.0,42.15,0.0
2048,city,Mosida,Mosida,,,,,,Mosida,,,,,,,29.0,74.392,2.565,0.0,0.0,0.0,0.0,265.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.671,0.0,125.867,2.0
2049,city,Mosida,Mosida,,,,,,Mosida,,,,,,,43.0,106.506,2.477,0.0,0.0,0.0,0.0,145.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.615,0.0,1.301,2.999
2050,city,Mosida,Mosida,,,,,,Mosida,,,,,,,264.0,740.893,2.806,0.0,0.0,0.0,0.0,1993.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.232,0.0,1830.087,16.999000000000002
2051,city,Mosida,Mosida,,,,,,Mosida,,,,,,,403.0,1135.5610000000001,2.818,0.0,0.0,0.0,0.0,193.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.546,0.0,12.838,27.001
2052,city,Mosida,Mosida,,,,,,Mosida,,,,,,,533.0,1440.537,2.703,0.0,0.0,0.0,0.0,217.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.165,0.0,17.671,35.005
2053,city,Mosida,Mosida,,,,,,Mosida,,,,,,,1888.0,5617.527999999999,2.975,0.0,0.0,0.0,0.0,2598.3839999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.09,0.0,2309.22,123.075
2054,city,Mosida,Mosida,,,,,,Mosida,,,,,,,2131.0,6302.693000000001,2.958,0.0,0.0,0.0,0.0,415.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.945,0.0,110.723,140.048
2055,city,Mosida,Mosida,,,,,,Mosida,,,,,,,2300.0,6710.416,2.918,0.0,0.0,0.0,0.0,428.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.042,0.0,112.682,151.028
2056,city,Mosida,Mosida,,,,,,Mosida,,,,,,,3663.0,10402.165,2.84,0.0,0.0,0.0,0.0,2580.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.047,0.0,2175.933,239.986
2057,city,Mosida,Mosida,,,,,,Mosida,,,,,,,3854.0,10940.180000000002,2.839,0.0,0.0,0.0,0.0,611.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.144,0.0,190.95600000000002,254.93300000000002
2058,city,Mosida,Mosida,,,,,,Mosida,,,,,,,3854.0,11080.678,2.875,0.0,0.0,0.0,0.0,615.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.197,0.0,191.61100000000002,258.94
2059,city,Mosida,Mosida,,,,,,Mosida,,,,,,,5121.0,13906.358000000002,2.716,0.0,0.0,0.0,0.0,2889.9680000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.175,0.0,2377.7219999999998,349.07000000000005
2060,city,Mosida,Mosida,,,,,,Mosida,,,,,,,5121.0,14069.626,2.747,0.0,0.0,0.0,0.0,773.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.228,0.0,255.081,354.911
2061,city,Mosida,Mosida,,,,,,Mosida,,,,,,,5121.0,14255.057,2.784,0.0,0.0,0.0,0.0,784.8340000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.095,0.0,260.758,360.97999999999996
2062,city,Mosida,Mosida,,,,,,Mosida,,,,,,,5421.0,15094.695,2.784,0.0,0.0,0.0,0.0,1325.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.963,0.0,773.2589999999999,389.126
2063,city,Mosida,Mosida,,,,,,Mosida,,,,,,,5421.0,15266.372000000001,2.816,0.0,0.0,0.0,0.0,840.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.923,0.0,282.498,395.05199999999996
2064,city,Mosida,Mosida,,,,,,Mosida,,,,,,,5421.0,15448.374000000002,2.85,0.0,0.0,0.0,0.0,852.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.007,0.0,287.911,402.10400000000004
2065,city,Mosida,Mosida,,,,,,Mosida,,,,,,,6220.0,17399.826,2.797,0.0,0.0,0.0,0.0,2279.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.138,0.0,1650.025,467.881
2023,city,Murray,Murray,,,,,,Murray,,,,,,,21929.0,52027.125,2.373,59936.0,10950.0,4268.0,44718.0,64867.737,7472.0,3478.0,1553.0,2715.0,7939.0,6011.0,13428.0,17340.0,1.002,75.78,3445.154,1409.8
2024,city,Murray,Murray,,,,,,Murray,,,,,,,22112.0,52230.498999999996,2.362,60073.0,10467.0,4189.0,45417.0,67178.844,7005.0,3462.0,1469.0,2720.0,7890.0,6302.0,13738.0,17487.0,1.006,77.59700000000001,5640.994,1386.252
2025,city,Murray,Murray,,,,,,Murray,,,,,,,22401.0,52630.871,2.349,60120.0,10175.0,4243.0,45702.0,66085.441,6852.0,3323.0,1459.0,2784.0,7952.0,6386.0,14115.0,17249.0,1.004,76.662,4364.232,1523.542
2026,city,Murray,Murray,,,,,,Murray,,,,,,,22669.0,52907.743,2.334,60383.0,9972.0,4268.0,46143.0,66136.975,6692.0,3280.0,1454.0,2814.0,7902.0,6383.0,14409.0,17449.0,1.003,78.293,4128.428,1546.248
2027,city,Murray,Murray,,,,,,Murray,,,,,,,22951.0,53290.954,2.322,61154.0,10044.0,4340.0,46770.0,66873.98,6754.0,3290.0,1451.0,2889.0,7912.0,6456.0,14690.0,17712.0,1.009,79.361,4060.416,1579.196
2028,city,Murray,Murray,,,,,,Murray,,,,,,,23206.0,53596.584,2.31,61590.0,10055.0,4346.0,47189.0,67582.83899999999,6767.0,3288.0,1450.0,2896.0,7989.0,6382.0,14924.0,17894.0,1.007,75.548,4314.236,1602.05
2029,city,Murray,Murray,,,,,,Murray,,,,,,,23751.0,54764.34,2.306,62203.0,10039.0,4350.0,47814.0,68420.87700000001,6781.0,3258.0,1448.0,2902.0,8114.0,6413.0,15165.0,18122.0,1.003,70.836,4493.789,1652.245
2030,city,Murray,Murray,,,,,,Murray,,,,,,,24086.0,55304.221,2.296,63041.0,10095.0,4356.0,48590.0,68722.569,6870.0,3225.0,1448.0,2908.0,8269.0,6475.0,15481.0,18365.0,1.006,69.338,3925.0280000000002,1686.1970000000001
2031,city,Murray,Murray,,,,,,Murray,,,,,,,24375.0,55715.553,2.286,63236.0,10126.0,4347.0,48763.0,69389.581,6937.0,3189.0,1447.0,2900.0,8282.0,6423.0,15652.0,18406.0,1.006,69.487,4370.043,1713.048
2032,city,Murray,Murray,,,,,,Murray,,,,,,,24707.0,56262.287,2.277,63255.0,10094.0,4322.0,48839.0,69892.332,6953.0,3141.0,1441.0,2881.0,8279.0,6343.0,15785.0,18432.0,1.008,72.65,4812.213,1751.463
2033,city,Murray,Murray,,,,,,Murray,,,,,,,25181.0,57241.322,2.273,63655.0,10144.0,4312.0,49199.0,69862.277,7006.0,3138.0,1441.0,2871.0,8357.0,6309.0,15930.0,18603.0,1.008,76.04599999999999,4324.675,1805.542
2034,city,Murray,Murray,,,,,,Murray,,,,,,,25635.0,58052.218,2.265,63871.0,10095.0,4273.0,49503.0,70764.981,6912.0,3183.0,1434.0,2839.0,8500.0,6285.0,16175.0,18543.0,1.013,79.042,4949.575,1864.347
2035,city,Murray,Murray,,,,,,Murray,,,,,,,25992.0,58637.778,2.256,63686.0,9865.0,4221.0,49600.0,69958.866,6848.0,3017.0,1431.0,2790.0,8670.0,6259.0,16367.0,18304.0,1.012,79.97699999999999,4303.829,1888.047
2036,city,Murray,Murray,,,,,,Murray,,,,,,,26354.0,59251.67,2.248,64251.0,9886.0,4200.0,50165.0,70683.131,6845.0,3041.0,1430.0,2770.0,8856.0,6276.0,16612.0,18421.0,1.013,79.342,4417.728,1934.049
2037,city,Murray,Murray,,,,,,Murray,,,,,,,26496.0,59353.117,2.24,66718.0,10239.0,4168.0,52311.0,74615.348,7100.0,3139.0,1430.0,2738.0,9683.0,6406.0,16945.0,19277.0,1.01,78.578,5852.854,1964.8999999999999
2038,city,Murray,Murray,,,,,,Murray,,,,,,,26934.0,60172.799,2.234,68320.0,10429.0,4113.0,53778.0,75975.206,7212.0,3217.0,1418.0,2695.0,10152.0,6521.0,17278.0,19827.0,1.01,78.327,5552.966,2022.8999999999999
2039,city,Murray,Murray,,,,,,Murray,,,,,,,27329.0,60812.417,2.225,70135.0,10553.0,4056.0,55526.0,78018.359,7313.0,3240.0,1394.0,2662.0,10726.0,6708.0,17648.0,20444.0,1.006,78.194,5728.159,2076.0
2040,city,Murray,Murray,,,,,,Murray,,,,,,,27722.0,61475.201,2.218,72922.0,10730.0,4057.0,58135.0,80528.503,7412.0,3318.0,1387.0,2670.0,11407.0,7051.0,18106.0,21571.0,2.014,78.179,5397.004,2129.309
2041,city,Murray,Murray,,,,,,Murray,,,,,,,28281.0,62622.866,2.214,74690.0,10329.0,4060.0,60301.0,82106.21399999999,7073.0,3256.0,1376.0,2684.0,12098.0,7284.0,18476.0,22443.0,2.012,78.494,5135.111,2200.596
2042,city,Murray,Murray,,,,,,Murray,,,,,,,28835.0,63747.003,2.211,75758.0,10267.0,4023.0,61468.0,83513.768,7116.0,3151.0,1362.0,2661.0,12573.0,7465.0,18787.0,22643.0,2.014,79.24300000000001,5402.268,2272.2419999999997
2043,city,Murray,Murray,,,,,,Murray,,,,,,,29302.0,64689.676,2.208,78123.0,10567.0,4013.0,63543.0,85888.231,7321.0,3246.0,1348.0,2665.0,13209.0,7748.0,19207.0,23379.0,2.018,79.875,5349.489,2333.851
2044,city,Murray,Murray,,,,,,Murray,,,,,,,29811.0,65827.993,2.208,79933.0,10632.0,3977.0,65324.0,88167.764,7412.0,3220.0,1329.0,2648.0,13820.0,8046.0,19512.0,23946.0,2.004,79.79100000000001,5745.071,2407.899
2045,city,Murray,Murray,,,,,,Murray,,,,,,,30266.0,66807.409,2.207,82999.0,11007.0,3984.0,68008.0,91284.647,7654.0,3353.0,1297.0,2687.0,14613.0,8456.0,20036.0,24903.0,2.002,79.62700000000001,5724.376,2479.642
2046,city,Murray,Murray,,,,,,Murray,,,,,,,30556.0,67395.841,2.206,86909.0,11666.0,4045.0,71198.0,95083.747,8111.0,3555.0,1288.0,2757.0,15528.0,8903.0,20593.0,26174.0,1.996,79.677,5557.124,2535.951
2047,city,Murray,Murray,,,,,,Murray,,,,,,,30905.0,68078.751,2.203,90014.0,12181.0,4137.0,73696.0,98787.18299999999,8464.0,3717.0,1282.0,2855.0,16322.0,9301.0,20975.0,27098.0,2.002,80.243,6088.482,2602.46
2048,city,Murray,Murray,,,,,,Murray,,,,,,,31251.0,68807.69,2.202,92821.0,12437.0,4186.0,76198.0,101674.367,8640.0,3797.0,1276.0,2910.0,17206.0,9744.0,21462.0,27786.0,2.0,81.14099999999999,6100.023,2670.207
2049,city,Murray,Murray,,,,,,Murray,,,,,,,31715.0,69860.698,2.203,95555.0,12652.0,4218.0,78685.0,104270.61,8774.0,3878.0,1275.0,2943.0,17926.0,10115.0,22257.0,28387.0,1.998,82.057,5882.634,2748.924
2050,city,Murray,Murray,,,,,,Murray,,,,,,,32448.0,71635.29,2.208,98121.0,12984.0,4252.0,80885.0,107309.188,9018.0,3966.0,1273.0,2979.0,18623.0,10488.0,22710.0,29064.0,2.0,82.955,6247.594,2855.632
2051,city,Murray,Murray,,,,,,Murray,,,,,,,33250.0,73610.965,2.214,100163.0,13277.0,4264.0,82622.0,109590.827,9248.0,4029.0,1268.0,2996.0,19166.0,10878.0,22945.0,29633.0,1.998,83.70400000000001,6375.595,2966.527
2052,city,Murray,Murray,,,,,,Murray,,,,,,,33879.0,74923.651,2.212,101739.0,13493.0,4270.0,83976.0,111346.172,9410.0,4083.0,1259.0,3011.0,19586.0,11207.0,23131.0,30052.0,2.0,84.57,6464.23,3056.374
2053,city,Murray,Murray,,,,,,Murray,,,,,,,34481.0,76192.76299999999,2.21,102783.0,13631.0,4289.0,84863.0,112649.41900000001,9507.0,4124.0,1258.0,3031.0,19822.0,11477.0,23296.0,30268.0,2.0,85.536,6627.041,3151.8379999999997
2054,city,Murray,Murray,,,,,,Murray,,,,,,,35058.0,77409.713,2.208,104104.0,13791.0,4311.0,86002.0,114500.756,9643.0,4148.0,1257.0,3054.0,20116.0,11780.0,23396.0,30710.0,2.0,86.22,7064.802,3243.733
2055,city,Murray,Murray,,,,,,Murray,,,,,,,35363.0,77908.491,2.203,105808.0,13894.0,4346.0,87568.0,116774.814,9697.0,4197.0,1257.0,3089.0,20493.0,12171.0,23628.0,31276.0,2.0,86.63499999999999,7564.368,3313.806
2056,city,Murray,Murray,,,,,,Murray,,,,,,,35928.0,79132.988,2.203,107377.0,14114.0,4352.0,88911.0,118010.289,9865.0,4249.0,1243.0,3109.0,20768.0,12531.0,23845.0,31767.0,2.002,86.23599999999999,7133.215,3411.836
2057,city,Murray,Murray,,,,,,Murray,,,,,,,36139.0,79714.389,2.206,108670.0,14290.0,4374.0,90006.0,119868.831,9970.0,4320.0,1240.0,3134.0,21083.0,12783.0,24004.0,32136.0,2.002,84.821,7625.471,3486.543
2058,city,Murray,Murray,,,,,,Murray,,,,,,,36141.0,79930.116,2.212,110213.0,14516.0,4423.0,91274.0,121160.467,10104.0,4412.0,1239.0,3184.0,21368.0,13099.0,24196.0,32611.0,2.0,83.506,7320.793,3541.164
2059,city,Murray,Murray,,,,,,Murray,,,,,,,36214.0,80433.318,2.221,111167.0,14649.0,4447.0,92071.0,122235.33499999999,10203.0,4446.0,1239.0,3208.0,21468.0,13302.0,24328.0,32973.0,2.0,82.657,7371.137,3612.542
2060,city,Murray,Murray,,,,,,Murray,,,,,,,36254.0,80903.318,2.232,112093.0,14821.0,4468.0,92804.0,123381.13900000001,10328.0,4493.0,1231.0,3237.0,21668.0,13445.0,24439.0,33252.0,2.004,82.224,7519.208,3684.705
2061,city,Murray,Murray,,,,,,Murray,,,,,,,36257.0,81370.72899999999,2.244,113133.0,15036.0,4499.0,93598.0,124444.9,10444.0,4592.0,1231.0,3268.0,21859.0,13612.0,24534.0,33593.0,2.0,81.989,7481.0689999999995,3746.837
2062,city,Murray,Murray,,,,,,Murray,,,,,,,36301.0,81844.592,2.255,113825.0,15134.0,4515.0,94176.0,125434.168,10504.0,4630.0,1231.0,3284.0,21972.0,13763.0,24635.0,33806.0,2.004,81.825,7711.504,3813.837
2063,city,Murray,Murray,,,,,,Murray,,,,,,,36345.0,82281.435,2.264,114519.0,15203.0,4532.0,94784.0,126172.866,10549.0,4654.0,1231.0,3301.0,22102.0,13924.0,24725.0,34033.0,2.004,81.692,7685.576,3884.591
2064,city,Murray,Murray,,,,,,Murray,,,,,,,36375.0,82795.494,2.276,114982.0,15263.0,4538.0,95181.0,126865.97200000001,10596.0,4667.0,1231.0,3307.0,22181.0,14026.0,24810.0,34164.0,2.0,81.574,7841.859,3958.537
2065,city,Murray,Murray,,,,,,Murray,,,,,,,36387.0,83225.95,2.287,115482.0,15339.0,4544.0,95599.0,127553.912,10653.0,4686.0,1231.0,3313.0,22256.0,14134.0,24896.0,34313.0,2.004,81.475,7958.493,4029.948
2023,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,15.0,62.929,4.195,83.0,0.0,1.0,82.0,325.459,0.0,0.0,1.0,0.0,75.0,7.0,0.0,0.0,237.877,0.0,3.581,1.001
2024,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,15.0,62.321,4.155,82.0,0.0,1.0,81.0,324.732,0.0,0.0,1.0,0.0,74.0,7.0,0.0,0.0,239.888,0.0,1.842,1.002
2025,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,63.597,3.975,82.0,0.0,1.0,81.0,329.275,0.0,0.0,1.0,0.0,74.0,7.0,0.0,0.0,240.838,0.0,5.436,1.002
2026,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,62.871,3.929,82.0,0.0,1.0,81.0,331.131,0.0,0.0,1.0,0.0,74.0,7.0,0.0,0.0,242.852,0.0,5.279,1.0
2027,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,62.146,3.884,82.0,0.0,1.0,81.0,329.592,0.0,0.0,1.0,0.0,74.0,7.0,0.0,0.0,242.988,0.0,3.603,1.001
2028,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,61.421,3.839,84.0,0.0,1.0,83.0,331.354,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,242.74,0.0,3.613,1.001
2029,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,60.742,3.796,84.0,0.0,1.0,83.0,332.495,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,244.019,0.0,3.475,1.001
2030,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,60.107,3.757,84.0,0.0,1.0,83.0,333.116,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,244.623,0.0,3.492,1.001
2031,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,59.504,3.719,84.0,0.0,1.0,83.0,334.168,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,245.446,0.0,3.722,1.001
2032,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,58.954,3.685,84.0,0.0,1.0,83.0,334.459,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,245.521,0.0,3.938,1.0
2033,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,58.488,3.655,84.0,0.0,1.0,83.0,335.545,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,246.529,0.0,4.015,1.001
2034,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,58.073,3.63,84.0,0.0,1.0,83.0,338.975,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,249.688,0.0,4.286,1.001
2035,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,57.702,3.606,84.0,0.0,1.0,83.0,339.437,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,250.429,0.0,4.008,1.001
2036,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,57.371,3.586,84.0,0.0,1.0,83.0,341.487,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,252.172,0.0,4.314,1.001
2037,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,57.888,3.618,84.0,0.0,1.0,83.0,341.726,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,252.837,0.0,3.888,1.001
2038,city,North Goshen Valley,North Goshen Valley,,,,,,North Goshen Valley,,,,,,,16.0,57.587,3.599,84.0,0.0,1.0,83.0,343.623,0.0,0.0,1.0,0.0,76.0,7.0,0.0,0.0,254.741,0.0,3.881,1.0
